Date,Open,High,Low,Close,Adj Close,Volume
2020-04-10,84.5816,86.1724,84.4978,84.6641,84.6641,61767292
2020-04-13,85.5625,86.5985,85.4968,85.7606,85.7606,125540390
2020-04-14,85.7962,87.9055,84.3272,85.0514,85.0514,62854146
2020-04-15,82.1961,83.3566,81.3926,83.3171,83.3171,50763160
2020-04-16,82.3163,82.9080,81.8152,82.4045,82.4045,51122000
2020-04-17,84.9776,86.2992,83.7431,84.4694,84.4694,101252226
2020-04-20,82.5607,82.9236,81.7480,82.7953,82.7953,111944388
2020-04-21,82.8767,83.1458,81.3347,82.6571,82.6571,69651500
2020-04-22,83.2804,84.4216,82.2159,83.3612,83.3612,23866828
2020-04-23,84.8218,86.2572,83.3115,84.0123,84.0123,82200681
2020-04-24,83.8440,83.9278,81.4112,83.5890,83.5890,100622162
2020-04-27,80.6523,82.1837,80.4418,81.0849,81.0849,64190964
2020-04-28,80.2287,81.1403,79.4581,80.2025,80.2025,27895438
2020-04-29,78.9157,79.7210,77.6257,79.2251,79.2251,48007186
2020-04-30,78.8120,79.6547,78.2658,78.4428,78.4428,124379382
2020-05-01,79.5134,80.2997,78.9188,79.3674,79.3674,55436442
2020-05-04,79.0148,79.1608,77.9628,78.5167,78.5167,60795592
2020-05-05,78.0950,79.1569,77.2934,78.7832,78.7832,53850505
2020-05-06,78.1292,78.4406,76.5806,78.2878,78.2878,98358672
2020-05-07,79.3110,79.6110,79.1673,79.5509,79.5509,43945805
2020-05-08,80.2897,81.1345,79.0796,80.1160,80.1160,65737213
2020-05-11,79.4208,81.0344,78.5032,80.0983,80.0983,161205051
2020-05-12,78.9983,79.9499,78.3578,78.7774,78.7774,110919466
2020-05-13,79.6626,80.2216,79.2774,79.8536,79.8536,91906920
2020-05-14,81.3054,81.4768,80.3011,81.2420,81.2420,65939083
2020-05-15,82.1872,83.9107,80.9053,81.8061,81.8061,98173980
2020-05-18,82.2962,82.6208,81.5954,81.8369,81.8369,39410664
2020-05-19,82.9529,83.2881,81.8409,82.7719,82.7719,101468037
2020-05-20,82.1259,82.5279,80.9117,82.3957,82.3957,107770301
2020-05-21,84.3997,84.8816,82.6461,84.1337,84.1337,118185474
2020-05-22,84.0703,84.8319,83.1915,83.9879,83.9879,104769492
2020-05-25,84.2836,85.6034,82.9310,84.1407,84.1407,61162229
2020-05-26,83.2531,84.1254,82.9068,83.2644,83.2644,43933473
2020-05-27,84.7935,86.0803,84.4668,84.5042,84.5042,80207932
2020-05-28,86.4688,88.2260,85.7681,86.9041,86.9041,54208806
2020-05-29,90.6870,90.8737,89.4750,89.5567,89.5567,61600242
2020-06-01,90.2980,90.6002,89.8342,90.1464,90.1464,66972042
2020-06-02,86.7333,87.3889,86.1439,87.0465,87.0465,85018854
2020-06-03,87.7935,87.8455,86.5550,87.3766,87.3766,64872570
2020-06-04,90.3916,91.0368,88.5032,89.7752,89.7752,54067506
2020-06-05,90.3877,91.0063,89.8429,90.9348,90.9348,32652172
2020-06-08,88.8535,89.4702,88.5302,89.0439,89.0439,101868675
2020-06-09,88.3876,89.9773,87.3392,88.7915,88.7915,63440263
2020-06-10,88.7103,89.6411,88.6443,89.1881,89.1881,113053146
2020-06-11,88.2990,88.6729,87.1503,88.1730,88.1730,109791929
2020-06-12,89.4629,90.8237,89.0136,89.2330,89.2330,70214426
2020-06-15,92.0857,92.7178,90.4720,92.1629,92.1629,65805413
2020-06-16,90.9271,92.8468,89.9931,90.9322,90.9322,120022821
2020-06-17,89.0857,91.0124,88.2397,89.3805,89.3805,61315393
2020-06-18,89.5685,90.8189,88.7116,89.3923,89.3923,87753017
2020-06-19,88.5768,89.0835,86.9612,87.9102,87.9102,59914686
2020-06-22,89.1493,90.8883,88.6692,89.9523,89.9523,66251916
2020-06-23,86.0994,87.8929,85.1009,87.6076,87.6076,46912310
2020-06-24,87.8694,89.0806,86.7800,87.5363,87.5363,60910149
2020-06-25,86.1749,86.8093,86.0311,86.1755,86.1755,26282128
2020-06-26,88.7652,90.7654,88.5551,89.5775,89.5775,31213893
2020-06-29,87.9834,89.9908,87.3727,88.3934,88.3934,67117319
2020-06-30,92.0221,94.2462,91.4397,91.6306,91.6306,49556512
2020-07-01,90.5358,91.0008,89.9573,90.6886,90.6886,59893462
2020-07-02,88.8286,89.5545,88.3320,89.0101,89.0101,64953767
2020-07-03,90.0351,91.2232,89.8819,90.0783,90.0783,97757397
2020-07-06,93.1467,93.5284,92.9282,93.4155,93.4155,40797985
2020-07-07,91.4689,91.9535,90.8688,91.8911,91.8911,55229876
2020-07-08,93.0595,93.5123,92.6492,93.0226,93.0226,62526656
2020-07-09,93.9483,94.1622,93.4170,94.1427,94.1427,68561575
2020-07-10,97.2503,98.0312,95.7099,96.8641,96.8641,74331535
2020-07-13,98.6875,99.8224,97.9552,98.8440,98.8440,136173765
2020-07-14,100.2110,100.5225,99.3845,99.8782,99.8782,54034580
2020-07-15,99.5993,101.7709,99.3973,100.2303,100.2303,89511063
2020-07-16,99.9445,100.0252,97.7134,99.8216,99.8216,80707512
2020-07-17,100.0221,100.9382,99.9202,100.7482,100.7482,106130302
2020-07-20,98.4747,98.9355,97.6384,98.7443,98.7443,75425279
2020-07-21,97.9630,99.0925,97.4357,99.0668,99.0668,50274212
2020-07-22,98.9400,99.5004,98.7176,98.7925,98.7925,35352054
2020-07-23,99.3175,100.7822,97.7942,99.2553,99.2553,175073079
2020-07-24,96.8348,97.6146,95.7706,97.3438,97.3438,71460862
2020-07-27,96.4814,97.4095,96.1509,96.1563,96.1563,138513650
2020-07-28,97.5957,98.8004,95.8180,98.7705,98.7705,85452519
2020-07-29,101.7525,103.1976,100.8370,101.4674,101.4674,69740862
2020-07-30,104.8396,105.3657,104.2834,104.8719,104.8719,75482703
2020-07-31,106.3138,106.4587,103.8479,105.1276,105.1276,89644829
2020-08-03,104.1670,104.8983,103.5963,104.0776,104.0776,57642786
2020-08-04,103.8308,105.1337,102.3673,104.1320,104.1320,67551809
2020-08-05,104.9558,105.1388,103.6342,104.5722,104.5722,51563363
2020-08-06,105.9212,106.0097,104.1511,105.7776,105.7776,86588291
2020-08-07,105.8216,106.2238,104.9944,105.2537,105.2537,103141308
2020-08-10,109.1237,110.1161,108.9778,109.4236,109.4236,72706841
2020-08-11,107.0703,108.2537,105.5605,107.4060,107.4060,44743685
2020-08-12,109.4728,110.1731,109.0396,109.9852,109.9852,56037963
2020-08-13,110.6818,111.9045,108.6295,109.9306,109.9306,103051757
2020-08-14,112.6215,113.4672,111.3106,111.9387,111.9387,125207708
2020-08-17,112.7474,113.8191,112.4544,112.8461,112.8461,58087264
2020-08-18,112.5251,114.2117,111.5707,112.2634,112.2634,75145758
2020-08-19,111.6710,113.3440,110.1702,111.8017,111.8017,173231462
2020-08-20,110.1434,110.8676,109.1959,109.6790,109.6790,29589905
2020-08-21,111.2819,112.4581,110.5069,111.0473,111.0473,119612955
2020-08-24,113.3032,113.9524,111.9225,113.3994,113.3994,80972336
2020-08-25,113.3418,114.2374,112.2225,114.1715,114.1715,50704707
2020-08-26,113.0295,113.1483,112.6967,112.7016,112.7016,47211880
2020-08-27,114.1236,114.7811,113.4148,114.6843,114.6843,81346883
2020-08-28,114.4010,116.9721,114.0878,114.7819,114.7819,45685925
2020-08-31,111.4184,112.3227,110.6890,112.0668,112.0668,61376704
2020-09-01,111.1593,111.4529,111.0572,111.0800,111.0800,78346891
2020-09-02,113.9056,114.7033,112.5930,112.9821,112.9821,80909041
2020-09-03,110.5562,112.5793,110.4937,110.5499,110.5499,69681096
2020-09-04,111.4842,111.7950,110.5436,110.8765,110.8765,60886836
2020-09-07,110.2329,111.4236,109.4991,110.3298,110.3298,55704336
2020-09-08,111.4776,111.8229,110.4369,111.1239,111.1239,89302530
2020-09-09,112.4234,112.6668,109.8635,111.7524,111.7524,63824550
2020-09-10,111.4197,111.7039,110.3459,111.6752,111.6752,44229178
2020-09-11,107.3364,108.7831,107.0327,107.7817,107.7817,54087751
2020-09-14,108.9781,109.6135,106.6171,108.2806,108.2806,82333290
2020-09-15,108.9330,110.0252,108.5451,109.0092,109.0092,63191630
2020-09-16,108.7183,109.1667,107.8841,108.4086,108.4086,36701833
2020-09-17,109.2354,109.4791,108.8860,109.3018,109.3018,86678449
2020-09-18,109.2152,109.5914,108.5894,108.7641,108.7641,71852554
2020-09-21,110.9144,111.0071,108.9417,110.6688,110.6688,62840059
2020-09-22,111.1840,112.0444,111.0288,111.8824,111.8824,95848449
2020-09-23,111.4353,111.7946,111.4306,111.5362,111.5362,82733485
2020-09-24,112.3050,115.1693,111.4606,111.7028,111.7028,84056240
2020-09-25,112.1142,113.1558,111.9186,112.1578,112.1578,54005935
2020-09-28,110.7886,111.3990,110.4802,110.7027,110.7027,62465401
2020-09-29,115.3471,115.9454,114.1345,114.5360,114.5360,60418087
2020-09-30,112.0560,112.6674,110.7943,112.2851,112.2851,78483248
2020-10-01,112.8561,112.9843,112.1909,112.7521,112.7521,77349279
2020-10-02,111.5987,112.7102,110.8538,111.9247,111.9247,122030001
2020-10-05,110.6320,111.0621,109.9935,110.3804,110.3804,78785324
2020-10-06,114.0414,114.6067,113.6676,114.1859,114.1859,155232372
2020-10-07,113.5759,114.5033,112.3806,112.9768,112.9768,108959460
2020-10-08,114.1889,115.6677,112.8407,114.6868,114.6868,55345835
2020-10-09,116.1778,116.7694,114.7243,116.3330,116.3330,52072643
2020-10-12,118.6122,119.1613,118.1612,119.0490,119.0490,177451094
2020-10-13,118.9673,120.3401,117.9667,118.4617,118.4617,100327564
2020-10-14,116.1545,117.5741,116.0969,117.1482,117.1482,28617409
2020-10-15,115.7777,116.3095,115.0572,115.8218,115.8218,69419711
2020-10-16,115.0122,116.5549,113.8873,114.6854,114.6854,38067610
2020-10-19,115.6866,117.9806,115.2019,116.2012,116.2012,54655486
2020-10-20,112.3860,113.7174,111.7842,112.0702,112.0702,83051764
2020-10-21,113.3342,114.4161,111.8224,113.8456,113.8456,52423902
2020-10-22,112.8052,113.6835,112.7216,113.6756,113.6756,75403410
2020-10-23,114.8722,117.2422,114.5244,116.2125,116.2125,65473923
2020-10-26,114.3428,115.7340,111.9324,113.4635,113.4635,65801248
2020-10-27,115.5295,117.9458,113.9029,114.6199,114.6199,59946692
2020-10-28,119.2821,121.4037,116.9984,119.4578,119.4578,62640385
2020-10-29,118.5549,119.0518,115.8478,117.0861,117.0861,109652520
2020-10-30,114.5976,115.9769,112.6558,114.7861,114.7861,101801890
2020-11-02,114.5226,114.7372,112.4566,114.3247,114.3247,51401931
2020-11-03,115.8335,115.9100,113.6584,115.5424,115.5424,62885008
2020-11-04,115.1726,116.1542,114.8306,115.6103,115.6103,38237550
2020-11-05,117.7015,117.9184,117.1744,117.3746,117.3746,70236188
2020-11-06,116.6717,116.8196,114.6106,115.6001,115.6001,33422116
2020-11-09,110.9295,112.4007,110.3035,111.2728,111.2728,62954292
2020-11-10,110.3495,112.7800,106.6034,109.5494,109.5494,60323058
2020-11-11,112.1713,112.7393,111.3770,111.9028,111.9028,91512153
2020-11-12,113.4843,115.2767,112.9751,114.4903,114.4903,46412188
2020-11-13,111.9061,112.2140,110.6040,111.1841,111.1841,84627655
2020-11-16,109.6770,110.1625,108.2965,109.5892,109.5892,90369912
2020-11-17,111.6270,112.0102,110.2849,111.7346,111.7346,114785531
2020-11-18,115.4675,116.4425,113.9139,115.4475,115.4475,58348684
2020-11-19,117.4065,118.8788,117.0970,117.3143,117.3143,36506946
2020-11-20,117.4507,117.7347,116.8309,116.9715,116.9715,68741569
2020-11-23,115.0177,115.6146,114.2149,114.6580,114.6580,70523234
2020-11-24,112.4414,112.7229,110.6807,111.5989,111.5989,88542714
2020-11-25,111.4628,111.9371,110.8783,111.7158,111.7158,50069344
2020-11-26,110.9503,112.9802,110.7944,111.8705,111.8705,87405951
2020-11-27,110.5664,112.0076,109.3526,110.3073,110.3073,120462421
2020-11-30,107.8027,109.8201,106.3562,108.3184,108.3184,167624922
2020-12-01,104.9458,106.4141,103.0083,105.0311,105.0311,47810474
2020-12-02,105.5229,106.6165,104.8429,105.7836,105.7836,50122347
2020-12-03,105.3179,106.4290,104.8583,105.8871,105.8871,61994190
2020-12-04,106.9379,108.1462,104.6228,106.5145,106.5145,70792096
2020-12-07,105.8502,108.4720,104.2415,105.0354,105.0354,72387202
2020-12-08,104.5786,105.0757,103.6534,104.2097,104.2097,63619833
2020-12-09,105.1417,105.6917,104.3181,104.6618,104.6618,73036160
2020-12-10,105.4406,105.9687,104.3675,105.8349,105.8349,46655092
2020-12-11,106.5896,106.8600,106.2576,106.3819,106.3819,90436333
2020-12-14,107.5964,109.4427,106.1747,106.8665,106.8665,92346181
2020-12-15,106.9466,109.1566,105.8121,108.0295,108.0295,51230607
2020-12-16,107.6570,108.7864,105.9930,107.0914,107.0914,47153642
2020-12-17,105.8473,106.2950,105.7289,106.2379,106.2379,85495864
2020-12-18,107.8479,108.7448,106.6174,107.5570,107.5570,83430917
2020-12-21,108.5073,110.0017,108.1266,108.4519,108.4519,100541381
2020-12-22,109.1515,110.0450,106.3174,108.4099,108.4099,44705340
2020-12-23,112.7453,113.5746,111.8932,113.1136,113.1136,111059449
2020-12-24,112.9339,114.3284,112.8789,113.1206,113.1206,78138807
2020-12-25,115.3776,116.0115,114.0852,114.8501,114.8501,119141807
2020-12-28,114.7272,117.5258,113.9565,115.7019,115.7019,96813952
2020-12-29,115.0930,116.9798,113.0022,115.0616,115.0616,61564062
2020-12-30,117.3839,117.9061,116.3179,117.5427,117.5427,83124981
2020-12-31,120.0979,121.0918,118.1819,119.2157,119.2157,60251867
2021-01-01,116.5338,116.9750,115.5586,116.4117,116.4117,56624399
2021-01-04,115.6005,116.6356,114.6394,115.9420,115.9420,38264266
2021-01-05,117.4085,118.9174,115.8567,116.9362,116.9362,113850570
2021-01-06,118.0678,118.3906,116.4851,118.0153,118.0153,118260153
2021-01-07,116.6649,117.7233,113.9636,117.0433,117.0433,64558401
2021-01-08,112.9255,114.0977,112.3462,113.8383,113.8383,56267006
2021-01-11,111.6378,112.0435,110.3620,111.4608,111.4608,64837621
2021-01-12,111.3370,113.3125,110.7047,111.3431,111.3431,95207982
2021-01-13,112.4686,112.5641,111.6230,112.2235,112.2235,208311245
2021-01-14,111.7761,112.3142,110.5235,111.4452,111.4452,39566510
2021-01-15,113.6307,113.8894,110.8884,112.9146,112.9146,74785757
2021-01-18,114.0180,116.2717,113.8674,113.8969,113.8969,58398619
2021-01-19,109.0084,109.8427,108.2060,109.5406,109.5406,104485653
2021-01-20,107.9448,108.5758,107.5136,108.0760,108.0760,55910420
2021-01-21,108.4142,109.7208,106.9006,108.9685,108.9685,118126867
2021-01-22,109.3687,110.2171,107.9053,109.9053,109.9053,141417477
2021-01-25,110.9681,111.0257,108.7459,109.9899,109.9899,99497434
2021-01-26,108.5377,110.6913,108.4975,108.9053,108.9053,82515978
2021-01-27,109.8915,111.0578,109.0166,110.5646,110.5646,74880359
2021-01-28,109.9003,110.9156,109.4202,109.7173,109.7173,81417195
2021-01-29,111.1757,113.1920,109.2113,110.1696,110.1696,56609591
2021-02-01,109.5794,110.3512,109.4466,110.3438,110.3438,57256604
2021-02-02,110.0024,112.4155,109.8146,110.2359,110.2359,149775849
2021-02-03,107.2327,107.8794,104.9736,107.7589,107.7589,65869780
2021-02-04,108.4454,109.2931,107.3507,108.1518,108.1518,35580928
2021-02-05,107.4271,110.9253,106.5851,107.7080,107.7080,73979750
2021-02-08,110.7586,112.2234,109.5586,110.4834,110.4834,37158048
2021-02-09,108.9183,110.9834,106.6930,109.0506,109.0506,104375167
2021-02-10,111.3506,112.0648,109.7563,111.9370,111.9370,106649123
2021-02-11,112.6492,113.1255,110.5680,112.6701,112.6701,56379852
2021-02-12,110.8585,113.0042,110.7204,112.1278,112.1278,82936910
2021-02-15,110.2444,110.4588,109.8110,109.9530,109.9530,55220426
2021-02-16,107.1510,107.6420,106.6714,106.6981,106.6981,56665281
2021-02-17,105.3417,105.8233,104.5373,105.1324,105.1324,91607375
2021-02-18,102.6557,103.1937,102.3234,103.0261,103.0261,35110762
2021-02-19,102.4154,103.5232,100.0912,103.1530,103.1530,47054234
2021-02-22,101.9613,102.3917,100.6567,102.1673,102.1673,80259299
2021-02-23,105.5733,105.9344,105.0298,105.3106,105.3106,47938264
2021-02-24,106.9314,107.8206,106.4360,106.6565,106.6565,70332890
2021-02-25,111.3980,112.8791,110.0181,110.7839,110.7839,54747904
2021-02-26,111.4595,112.5446,110.5644,110.6307,110.6307,73710079
2021-03-01,112.9513,113.1712,112.1343,112.3075,112.3075,246684310
2021-03-02,109.5098,110.4043,108.9046,110.2534,110.2534,65422126
2021-03-03,109.3752,110.7092,109.1287,110.6157,110.6157,112444204
2021-03-04,112.1101,113.9190,110.9013,111.4767,111.4767,84202146
2021-03-05,110.4564,110.8152,107.5788,110.1196,110.1196,66547917
2021-03-08,114.8415,115.1441,113.4541,114.3436,114.3436,62947613
2021-03-09,114.5223,116.3247,114.4319,115.1843,115.1843,76311811
2021-03-10,112.8647,115.4601,112.6497,113.3129,113.3129,103593530
2021-03-11,111.8868,113.1000,110.0766,112.3592,112.3592,109052322
2021-03-12,111.9063,112.6814,111.4430,111.4800,111.4800,33540116
2021-03-15,109.8694,111.6545,109.2690,110.3868,110.3868,47030865
2021-03-16,112.6284,112.8915,111.0299,112.3213,112.3213,77422600
2021-03-17,111.8382,112.8112,110.4364,112.0765,112.0765,100722322
2021-03-18,109.4770,109.6037,108.3084,109.1452,109.1452,132109943
2021-03-19,107.5590,108.1217,106.5503,107.3993,107.3993,72687403
2021-03-22,107.8823,108.0577,107.3181,107.9150,107.9150,103781457
2021-03-23,109.3358,111.4426,108.9353,110.4507,110.4507,47259362
2021-03-24,112.6100,113.1482,110.4736,112.2547,112.2547,41612539
2021-03-25,114.9946,116.0919,114.2561,115.1667,115.1667,70960383
2021-03-26,111.1647,111.9750,110.7472,111.3193,111.3193,44880609
2021-03-29,113.7028,114.2255,113.2214,113.7385,113.7385,58321118
2021-03-30,111.8268,112.6447,110.4863,112.2274,112.2274,37720619
2021-03-31,117.2215,117.7917,115.0613,117.3175,117.3175,34865979
2021-04-01,119.4806,119.6440,119.0632,119.3365,119.3365,62097317
2021-04-02,120.2732,120.4316,118.7479,119.6772,119.6772,70659975
2021-04-05,120.9372,121.7813,120.0328,121.4221,121.4221,54007321
2021-04-06,121.3725,123.8162,118.8352,121.9955,121.9955,92602012
2021-04-07,120.0434,120.3439,119.8805,120.1495,120.1495,71208714
2021-04-08,121.9113,122.4009,120.4064,121.5876,121.5876,79340133
2021-04-09,121.8056,122.4672,118.3861,121.3380,121.3380,35025370
2021-04-12,123.5518,124.1753,121.4271,124.0453,124.0453,147340683
2021-04-13,126.0178,126.5206,123.8127,125.5267,125.5267,43480025
2021-04-14,128.0317,128.9380,126.5898,127.6514,127.6514,122331260
2021-04-15,127.5005,130.1207,126.2115,127.4755,127.4755,64103845
2021-04-16,127.5052,129.1262,127.1166,127.4002,127.4002,39226589
2021-04-19,126.6869,128.9498,126.5395,127.1288,127.1288,95387919
2021-04-20,126.0207,128.3679,124.8723,125.7746,125.7746,49267485
2021-04-21,124.3969,124.8709,123.9055,124.3296,124.3296,68279252
2021-04-22,125.7094,126.0421,124.9498,125.6739,125.6739,86939974
2021-04-23,124.6363,126.0835,123.3318,125.2714,125.2714,41399870
2021-04-26,126.4259,127.2612,124.5901,125.7966,125.7966,89090076
2021-04-27,124.4500,128.0812,123.4596,125.5477,125.5477,49111446
2021-04-28,123.9680,124.4827,123.2495,124.3553,124.3553,52702057
2021-04-29,129.5870,130.3798,128.0872,129.8016,129.8016,44010024
2021-04-30,132.7106,132.8317,131.0586,131.3454,131.3454,55567516
2021-05-03,129.7100,132.7576,128.5400,129.8526,129.8526,86724583
2021-05-04,130.5160,130.9394,129.8834,129.9044,129.9044,68225797
2021-05-05,128.7683,131.0406,127.8349,129.3819,129.3819,81819525
2021-05-06,130.3857,131.8547,129.6187,129.8937,129.8937,40270775
2021-05-07,129.6373,133.2006,129.5573,130.6206,130.6206,79700174
2021-05-10,132.6678,133.2188,132.3122,132.5539,132.5539,75982562
2021-05-11,134.1995,135.6263,132.4738,134.3398,134.3398,103067865
2021-05-12,135.9432,136.9526,133.6885,136.3067,136.3067,57898880
2021-05-13,136.3092,138.4595,134.9944,137.2114,137.2114,91157556
2021-05-14,137.3498,139.0917,134.5860,138.0850,138.0850,71762334
2021-05-17,139.5779,139.9514,138.5671,139.1787,139.1787,61455151
2021-05-18,142.5062,142.9474,141.6868,142.4427,142.4427,69033944
2021-05-19,143.7547,146.8604,140.6542,144.3525,144.3525,38855525
2021-05-20,142.2882,142.7038,141.6152,142.6932,142.6932,86987846
2021-05-21,140.8112,140.9695,138.6923,139.5115,139.5115,67371767
2021-05-24,138.6544,139.4027,136.3228,138.4139,138.4139,37541297
2021-05-25,138.4960,138.5633,136.6882,137.9741,137.9741,72295946
2021-05-26,137.8502,138.5573,135.0322,137.7965,137.7965,79010278
2021-05-27,137.1985,138.2450,134.9118,136.4613,136.4613,104015621
2021-05-28,136.3068,139.0599,135.9537,136.4427,136.4427,62134346
2021-05-31,137.9930,138.5163,137.7870,138.5024,138.5024,23891302
2021-06-01,141.8149,143.0135,137.6966,140.9310,140.9310,35897344
2021-06-02,138.8073,140.2413,136.8799,138.0746,138.0746,54052986
2021-06-03,137.1070,137.5162,135.0850,137.3208,137.3208,94844198
2021-06-04,133.9769,137.9466,133.8380,135.8283,135.8283,77977873
2021-06-07,134.3948,135.5430,133.4813,134.4710,134.4710,25531586
2021-06-08,133.3263,134.3691,131.6740,133.1844,133.1844,63997494
2021-06-09,131.5699,134.2274,128.8388,132.2391,132.2391,45944088
2021-06-10,131.1448,132.3251,131.0745,131.3208,131.3208,65432687
2021-06-11,131.9343,132.2917,131.5634,131.7998,131.7998,60503328
2021-06-14,132.0635,132.1152,132.0526,132.0759,132.0759,101484608
2021-06-15,131.6063,132.7293,128.4763,130.3660,130.3660,77000616
2021-06-16,133.5826,138.1915,133.0105,133.8651,133.8651,115550754
2021-06-17,134.8202,136.0426,134.3868,134.5944,134.5944,86817663
2021-06-18,129.9470,133.0144,129.1362,131.4375,131.4375,83806223
2021-06-21,131.0653,132.8523,129.7854,130.5412,130.5412,55553308
2021-06-22,133.7002,134.6805,132.6010,133.8787,133.8787,102656737
2021-06-23,132.9253,134.6043,131.9176,132.6636,132.6636,48232667
2021-06-24,133.6501,134.6396,132.2411,133.1514,133.1514,97411536
2021-06-25,134.5450,134.8911,131.7049,133.1352,133.1352,48089630
