Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,70.0895,70.9819,69.3630,70.1585,70.1585,19807433
2020-03-03,71.1503,72.1297,70.8333,71.0653,71.0653,16166652
2020-03-04,72.8361,74.1382,71.2281,72.9163,72.9163,47138101
2020-03-05,74.1880,74.2988,73.2900,73.9671,73.9671,25645533
2020-03-06,74.9040,75.1107,74.4952,74.5323,74.5323,34198360
2020-03-09,74.0323,74.0771,73.3248,74.0447,74.0447,48119714
2020-03-10,72.6254,73.9112,71.3556,73.2987,73.2987,26841254
2020-03-11,73.5713,74.7468,73.5634,73.9826,73.9826,50648005
2020-03-12,73.7538,74.6600,73.7104,73.8088,73.8088,29651395
2020-03-13,74.3809,75.8067,73.7086,74.3622,74.3622,28775904
2020-03-16,74.3755,74.5180,74.2313,74.4939,74.4939,29086998
2020-03-17,75.7423,76.6854,75.0186,75.6263,75.6263,53645366
2020-03-18,75.4949,76.4710,74.5687,75.4551,75.4551,30047510
2020-03-19,73.5298,73.7534,72.2903,73.0959,73.0959,21713922
2020-03-20,72.7743,73.5647,71.4253,72.2435,72.2435,43049892
2020-03-23,73.5175,73.8348,73.0704,73.7263,73.7263,45836229
2020-03-24,73.9331,74.7878,72.3167,73.0891,73.0891,26136954
2020-03-25,73.4482,73.9760,73.2966,73.3693,73.3693,22709904
2020-03-26,75.3589,76.0057,75.2145,75.2737,75.2737,36976940
2020-03-27,74.2952,74.4323,74.2011,74.4209,74.4209,18350694
2020-03-30,74.5606,75.2508,73.8655,74.4005,74.4005,47506473
2020-03-31,74.2702,74.5617,72.8588,73.7215,73.7215,42499432
2020-04-01,76.4266,76.9088,75.0370,76.0189,76.0189,61976538
2020-04-02,74.6771,74.9189,74.1906,74.4540,74.4540,23479457
2020-04-03,74.3434,74.6545,73.7091,74.2322,74.2322,26223482
2020-04-06,74.9363,75.5960,74.5868,74.7362,74.7362,33716318
2020-04-07,73.5615,74.0072,72.7678,73.7745,73.7745,17323792
2020-04-08,72.4534,72.9644,71.5894,72.2601,72.2601,21449472
2020-04-09,73.7965,73.9647,72.6030,73.7776,73.7776,23280496
2020-04-10,77.4997,77.5692,75.7377,77.3693,77.3693,23681341
2020-04-13,77.4206,78.5647,77.2236,78.3065,78.3065,28041613
2020-04-14,77.0061,78.4869,75.8646,77.0249,77.0249,21083861
2020-04-15,75.5376,76.0941,74.1958,75.7246,75.7246,34648594
2020-04-16,74.7206,75.2795,74.4306,74.9620,74.9620,16956099
2020-04-17,76.4698,77.0642,76.4065,76.6429,76.6429,17142172
2020-04-20,77.0080,77.4669,76.0110,77.0736,77.0736,29266363
2020-04-21,76.5639,77.1681,75.9667,76.4772,76.4772,19628073
2020-04-22,78.5673,78.8041,77.8888,78.6589,78.6589,36308216
2020-04-23,78.2504,78.4497,76.5883,78.2441,78.2441,45370756
2020-04-24,78.6445,78.7509,78.2536,78.6496,78.6496,26458659
2020-04-27,77.1950,79.5794,75.9049,77.6014,77.6014,51691131
2020-04-28,76.9526,77.4283,76.2429,77.0930,77.0930,42249445
2020-04-29,76.3870,76.4813,75.0309,75.8855,75.8855,20546671
2020-04-30,76.8010,77.3620,75.9365,77.0342,77.0342,40738929
2020-05-01,78.9710,80.1893,78.2118,78.6019,78.6019,23071171
2020-05-04,79.1932,79.3473,78.4577,78.8286,78.8286,18247307
2020-05-05,79.2577,80.1162,76.8091,78.9171,78.9171,23317792
2020-05-06,78.5911,80.0827,77.9568,78.8715,78.8715,25960087
2020-05-07,80.1944,80.6146,79.8028,79.8391,79.8391,46657163
2020-05-08,80.8098,82.0083,80.3680,80.9195,80.9195,37928242
2020-05-11,82.5522,83.3566,80.5409,81.7083,81.7083,20179484
2020-05-12,81.6377,82.4711,81.0777,81.2628,81.2628,22711991
2020-05-13,81.1981,81.5343,80.3998,81.1778,81.1778,80318101
2020-05-14,81.1649,82.6332,80.7815,81.8039,81.8039,20945060
2020-05-15,82.4567,82.9389,80.6391,82.2442,82.2442,35483666
2020-05-18,83.1291,83.2013,82.5626,83.0619,83.0619,55136379
2020-05-19,86.4606,87.3029,86.1151,86.2600,86.2600,28331749
2020-05-20,85.3836,86.4787,85.1327,86.0008,86.0008,24579333
2020-05-21,87.3825,88.1117,86.9971,87.3788,87.3788,24515533
2020-05-22,87.9237,88.4232,87.0886,87.6867,87.6867,32089676
2020-05-25,87.0967,87.2313,85.2882,86.6727,86.6727,52915318
2020-05-26,85.0474,85.4717,84.5426,85.1777,85.1777,15830281
2020-05-27,86.1013,87.4665,85.6295,86.1400,86.1400,54525913
2020-05-28,89.9633,90.5978,88.2097,89.3896,89.3896,25821694
2020-05-29,88.9940,90.6183,87.6207,88.2973,88.2973,22253617
2020-06-01,89.0633,91.1867,88.4988,89.5217,89.5217,25661462
2020-06-02,86.8555,86.9702,85.0067,86.3144,86.3144,17195908
2020-06-03,88.1369,88.1964,86.9126,87.4577,87.4577,30270648
2020-06-04,88.9480,89.9675,88.0647,88.2036,88.2036,26384554
2020-06-05,86.4236,86.5202,85.7111,86.4219,86.4219,18734821
2020-06-08,86.9747,87.5767,86.1900,86.4602,86.4602,36790474
2020-06-09,87.9657,89.3294,86.4026,88.1903,88.1903,30703623
2020-06-10,91.5309,92.0251,90.4954,91.0851,91.0851,61119815
2020-06-11,90.7843,91.1709,90.2865,90.4259,90.4259,13454343
2020-06-12,91.5836,93.2418,91.2629,91.9813,91.9813,22607755
2020-06-15,93.5442,94.4759,93.0868,93.2708,93.2708,70750743
2020-06-16,94.3407,95.2816,92.6698,93.6972,93.6972,37140425
2020-06-17,93.7980,94.9391,93.5152,93.5404,93.5404,96398223
2020-06-18,95.3272,95.5676,93.3400,95.0594,95.0594,20098028
2020-06-19,93.6236,94.4033,92.8321,93.5299,93.5299,17679196
2020-06-22,91.5283,93.0795,91.4486,91.6835,91.6835,23568458
2020-06-23,91.8867,92.7960,90.9362,91.1144,91.1144,23068774
2020-06-24,91.1116,92.0432,90.1046,90.4536,90.4536,22778579
2020-06-25,89.5422,91.7498,89.1419,89.1982,89.1982,28694779
2020-06-26,92.0672,93.4458,92.0046,92.7926,92.7926,41290589
2020-06-29,94.0660,95.2403,93.6800,94.6831,94.6831,11724783
2020-06-30,95.2181,95.6726,92.9395,95.1934,95.1934,16117903
2020-07-01,94.5129,94.7926,92.7332,94.5521,94.5521,48409614
2020-07-02,94.3125,94.4530,94.2368,94.4270,94.4270,24773748
2020-07-03,94.6527,94.9227,94.2096,94.7453,94.7453,23848845
2020-07-06,96.0009,96.2919,95.6999,96.0099,96.0099,36197239
2020-07-07,92.7861,93.5554,90.7781,92.6846,92.6846,37142035
2020-07-08,94.4274,95.1670,92.9197,93.7159,93.7159,28728969
2020-07-09,92.7798,93.6607,91.2884,93.2266,93.2266,54199691
2020-07-10,95.3094,96.7513,93.7303,95.7433,95.7433,28352697
2020-07-13,98.0346,99.4222,96.5836,97.7862,97.7862,51371194
2020-07-14,97.8425,99.0691,97.6261,98.3171,98.3171,24576244
2020-07-15,97.5907,98.2954,96.4042,97.9434,97.9434,20252636
2020-07-16,97.3698,97.6371,95.5025,96.7891,96.7891,30207883
2020-07-17,95.4569,97.3260,94.9694,95.4653,95.4653,13332009
2020-07-20,94.8236,96.1696,93.9432,94.9361,94.9361,17346165
2020-07-21,97.8007,98.7149,97.0212,98.1177,98.1177,58680000
2020-07-22,95.3096,96.2931,93.5620,95.8130,95.8130,29947117
2020-07-23,95.1754,95.6803,94.8979,95.1214,95.1214,47403713
2020-07-24,93.5331,94.8973,92.6331,93.6706,93.6706,12558106
2020-07-27,91.3382,92.2901,90.2473,92.0041,92.0041,13317572
2020-07-28,92.2935,92.9115,91.6772,91.9539,91.9539,51909027
2020-07-29,93.3585,94.3084,92.9905,93.1443,93.1443,8563561
2020-07-30,95.1620,95.8039,93.9446,95.3483,95.3483,11705044
2020-07-31,95.2672,95.5742,93.8550,94.8878,94.8878,12387543
2020-08-03,94.5702,95.6791,93.8837,94.1591,94.1591,12908090
2020-08-04,94.9626,96.1335,94.4449,94.8724,94.8724,24991795
2020-08-05,94.3096,94.5067,93.8309,94.0977,94.0977,15518599
2020-08-06,92.2706,93.2918,90.8843,92.3872,92.3872,33832403
2020-08-07,92.2818,92.5122,91.0662,92.3066,92.3066,22155044
2020-08-10,94.3534,95.6225,92.4598,94.3629,94.3629,23305124
2020-08-11,94.5979,95.0962,93.4430,94.4914,94.4914,22547855
2020-08-12,93.2392,94.7236,92.7352,94.0201,94.0201,49211142
2020-08-13,95.6620,97.2465,94.1159,95.6200,95.6200,35139679
2020-08-14,98.0164,99.3201,95.4165,97.3214,97.3214,37801610
2020-08-17,97.0403,97.3448,96.4651,96.7985,96.7985,19165601
2020-08-18,101.6485,103.3024,100.9524,101.7353,101.7353,33492343
2020-08-19,99.5223,100.3693,99.2241,99.5169,99.5169,28106814
2020-08-20,97.9229,98.1712,97.1739,98.1525,98.1525,26240094
2020-08-21,98.2639,99.4200,97.8472,98.2413,98.2413,19383170
2020-08-24,101.3273,102.5294,100.2741,101.8777,101.8777,43885904
2020-08-25,101.7681,102.3229,100.6181,101.3501,101.3501,45200947
2020-08-26,104.3611,104.9926,103.9191,104.0952,104.0952,16496119
2020-08-27,104.8555,106.1418,103.1482,104.7779,104.7779,32423993
2020-08-28,107.1598,109.1908,103.6847,105.5358,105.5358,30140509
2020-08-31,103.5703,105.5745,102.3032,104.4156,104.4156,10676950
2020-09-01,105.6126,105.9305,104.1998,105.7508,105.7508,16876583
2020-09-02,107.0208,108.1413,105.7370,105.8255,105.8255,38986186
2020-09-03,106.8707,107.2549,105.8392,106.9562,106.9562,20355043
2020-09-04,110.0086,111.3046,108.5297,109.8628,109.8628,32153961
2020-09-07,113.5775,113.7287,111.2097,112.5951,112.5951,15865049
2020-09-08,109.9215,111.0877,108.1003,109.8231,109.8231,18570293
2020-09-09,110.2311,111.0892,109.4480,109.9569,109.9569,36289431
2020-09-10,110.5917,110.6151,109.8704,110.0519,110.0519,26673265
2020-09-11,108.6369,110.4175,107.1579,108.3767,108.3767,42888821
2020-09-14,109.2528,110.6998,108.4745,108.6226,108.6226,15817481
2020-09-15,108.7127,109.5442,107.6431,108.6409,108.6409,29224647
2020-09-16,107.8213,110.2070,107.3701,108.6481,108.6481,22440453
2020-09-17,109.4175,110.3434,108.2307,109.7472,109.7472,15514934
2020-09-18,111.4840,113.5984,110.0293,111.3702,111.3702,16191500
2020-09-21,109.1537,110.1646,109.0396,109.3771,109.3771,26285545
2020-09-22,110.8414,111.3339,110.2581,110.3869,110.3869,27392969
2020-09-23,109.3632,110.2939,107.8798,110.0444,110.0444,32063927
2020-09-24,109.6164,110.1769,108.3640,109.6920,109.6920,21131929
2020-09-25,111.3102,112.0574,110.6796,110.7322,110.7322,28821984
2020-09-28,108.7133,109.3540,107.8877,108.8360,108.8360,16758874
2020-09-29,109.7816,112.0387,109.5406,110.1182,110.1182,46764060
2020-09-30,109.2141,109.7740,105.6461,108.5417,108.5417,15516973
2020-10-01,109.9843,111.5313,109.5892,110.4394,110.4394,14505507
2020-10-02,111.2351,113.8203,110.4103,110.7261,110.7261,34013070
2020-10-05,112.1789,113.6400,111.6381,113.0176,113.0176,33149366
2020-10-06,113.8029,115.3665,112.4338,114.2616,114.2616,12802114
2020-10-07,115.7315,117.4406,115.6118,116.9729,116.9729,17888248
2020-10-08,119.3042,120.0277,118.3535,119.3063,119.3063,22123362
2020-10-09,119.3096,121.2110,119.0893,119.6354,119.6354,26678402
2020-10-12,119.7269,121.0387,118.1001,119.5584,119.5584,30476552
2020-10-13,119.6871,120.8239,116.6722,120.3779,120.3779,16367024
2020-10-14,119.8187,120.7999,118.3779,120.1125,120.1125,57145851
2020-10-15,120.8849,122.1854,119.7101,120.8320,120.8320,13541882
2020-10-16,119.2051,121.7752,118.6231,120.0448,120.0448,14043234
2020-10-19,120.4326,120.5909,119.4962,119.6314,119.6314,24183937
2020-10-20,116.2756,117.1920,115.5409,116.8782,116.8782,8563142
2020-10-21,119.8953,120.9562,119.0969,119.3433,119.3433,25840665
2020-10-22,118.4026,119.5252,118.1803,118.2805,118.2805,42991350
2020-10-23,122.4044,122.9924,119.1293,121.6396,121.6396,66554027
2020-10-26,119.4399,121.4368,117.4563,120.2997,120.2997,30260156
2020-10-27,121.2147,121.9469,118.7867,121.8527,121.8527,24710551
2020-10-28,128.8120,129.6698,128.3647,129.0642,129.0642,16930429
2020-10-29,127.1527,129.9062,126.1152,126.5123,126.5123,16492119
2020-10-30,122.9272,125.5431,121.5715,123.3455,123.3455,22427165
2020-11-02,121.3220,123.2278,120.1099,122.3269,122.3269,26449327
2020-11-03,120.9573,122.4964,120.9126,121.8314,121.8314,34463223
2020-11-04,119.7595,121.3287,118.1840,121.1296,121.1296,43365543
2020-11-05,123.5438,124.6025,122.6035,123.5806,123.5806,38156788
2020-11-06,124.9109,126.2031,123.1029,124.4228,124.4228,39916124
2020-11-09,122.6024,123.1010,120.3375,122.1064,122.1064,39520187
2020-11-10,119.3546,120.7215,117.5085,119.8800,119.8800,33561992
2020-11-11,123.6032,125.2900,122.9728,123.4024,123.4024,44055285
2020-11-12,123.7530,126.9418,121.9395,122.3625,122.3625,39683583
2020-11-13,117.5173,119.3569,116.4645,117.1607,117.1607,30227900
2020-11-16,114.0343,116.7110,113.1935,114.6913,114.6913,34556946
2020-11-17,114.8305,115.6286,113.5764,115.4883,115.4883,38224307
2020-11-18,117.5730,119.1816,116.2444,118.0280,118.0280,18676916
2020-11-19,118.1052,119.0737,117.1572,118.8346,118.8346,40453349
2020-11-20,119.3114,119.7772,118.2761,119.7294,119.7294,26349019
2020-11-23,118.0122,120.5774,116.5161,117.3700,117.3700,33657132
2020-11-24,116.7570,118.4610,116.4654,116.6322,116.6322,31382808
2020-11-25,114.5959,115.8371,112.4936,113.5621,113.5621,13460240
2020-11-26,116.0075,116.3344,114.3645,116.2359,116.2359,31988908
2020-11-27,117.7548,118.5889,117.6233,118.2116,118.2116,34716224
2020-11-30,117.9770,118.3371,116.1341,116.9144,116.9144,21371686
2020-12-01,114.2326,115.7756,114.0067,114.2680,114.2680,22038136
2020-12-02,117.0527,117.1960,113.8954,115.9603,115.9603,40347171
2020-12-03,116.2981,117.3736,115.9609,116.6108,116.6108,35328414
2020-12-04,118.6505,120.0457,117.2304,118.5113,118.5113,14106729
2020-12-07,114.3345,115.5516,111.8865,113.2356,113.2356,44781339
2020-12-08,114.7771,116.7127,114.6327,115.1976,115.1976,45005033
2020-12-09,117.8843,118.2184,117.5620,118.1319,118.1319,23901159
2020-12-10,118.9941,121.2921,118.0783,120.2848,120.2848,17187080
2020-12-11,121.4271,121.6833,120.9462,121.4384,121.4384,41722489
2020-12-14,121.8106,122.2925,121.1846,121.2920,121.2920,17058432
2020-12-15,118.1210,120.0024,117.9182,118.6602,118.6602,30577036
2020-12-16,118.1593,119.5781,118.1376,118.6699,118.6699,35928346
2020-12-17,119.9979,121.3783,118.6300,119.3003,119.3003,16495378
2020-12-18,118.2429,119.4017,116.7758,119.2392,119.2392,21715392
2020-12-21,119.8303,121.3723,116.9904,119.5301,119.5301,31824100
2020-12-22,119.7000,121.0905,118.0331,120.0194,120.0194,23288461
2020-12-23,127.6256,129.9816,126.2908,128.1099,128.1099,25373005
2020-12-24,128.2174,129.4932,126.5854,129.2309,129.2309,33939781
2020-12-25,130.3280,132.1916,130.2080,130.7382,130.7382,104668094
2020-12-28,131.2254,133.2949,130.2626,132.1269,132.1269,37379968
2020-12-29,127.3440,131.4975,126.9412,129.2708,129.2708,35086936
2020-12-30,134.3148,134.7778,131.1558,133.3771,133.3771,24642225
2020-12-31,133.6447,135.9858,131.9703,134.0930,134.0930,52351676
2021-01-01,133.2513,134.6566,131.6401,133.8982,133.8982,44480597
2021-01-04,134.8039,134.9207,134.7818,134.8488,134.8488,54320993
2021-01-05,136.1044,136.6733,134.4494,135.6233,135.6233,12127682
2021-01-06,140.1003,141.5975,137.5252,139.0686,139.0686,38314789
2021-01-07,136.4452,136.8226,135.6755,136.6136,136.6136,23826914
2021-01-08,131.6413,131.8983,129.9952,131.3730,131.3730,18533976
2021-01-11,131.2508,132.7384,129.2566,130.1475,130.1475,22150164
2021-01-12,128.9321,130.2005,128.3322,129.3315,129.3315,35458774
2021-01-13,129.4200,132.0300,128.3434,129.3815,129.3815,31908322
2021-01-14,129.3157,129.8495,128.4465,128.9358,128.9358,36518405
2021-01-15,125.8018,126.6073,124.6486,125.3172,125.3172,28385187
2021-01-18,124.6050,124.8457,122.6409,123.8032,123.8032,38701867
2021-01-19,119.5486,120.6865,118.9275,119.9693,119.9693,24923368
2021-01-20,122.2509,124.0775,119.5924,121.3919,121.3919,31815296
2021-01-21,121.3844,121.6256,119.5922,120.9705,120.9705,16128471
2021-01-22,122.5526,125.1027,122.2020,123.0628,123.0628,26018173
2021-01-25,124.7432,125.6765,121.6554,124.8193,124.8193,18638977
2021-01-26,123.7464,125.2356,122.1531,125.1766,125.1766,21791940
2021-01-27,127.9264,128.4275,126.0656,127.5295,127.5295,28062892
2021-01-28,127.9115,127.9324,126.2071,127.4381,127.4381,17462982
2021-01-29,128.9292,129.9353,127.4208,128.0681,128.0681,57857701
2021-02-01,127.9002,128.0533,125.4011,127.6688,127.6688,17572022
2021-02-02,126.7628,127.8472,124.3328,127.2420,127.2420,38441577
2021-02-03,124.0843,124.4994,123.2280,124.0789,124.0789,18258755
2021-02-04,124.7849,125.2544,123.7080,124.4393,124.4393,14116135
2021-02-05,124.4125,124.6802,122.8618,124.4154,124.4154,33033854
2021-02-08,123.8559,124.3663,123.3962,123.7837,123.7837,30336804
2021-02-09,123.6540,125.1742,122.0159,122.9415,122.9415,29880285
2021-02-10,123.5914,124.0751,123.1460,123.5155,123.5155,28944612
2021-02-11,124.5795,125.8365,123.6059,125.3748,125.3748,22613463
2021-02-12,127.7507,128.3604,126.8222,126.8731,126.8731,27387228
2021-02-15,126.9497,128.4065,126.1423,127.8653,127.8653,29604761
2021-02-16,126.8410,127.1306,126.4532,126.4621,126.4621,26298030
2021-02-17,127.3999,130.4963,126.2167,127.3138,127.3138,20155352
2021-02-18,124.9538,128.3276,124.7437,125.8787,125.8787,26852334
2021-02-19,125.5854,126.6210,122.7043,124.5230,124.5230,50051522
2021-02-22,126.7492,126.9757,125.0093,126.0992,126.0992,30315756
2021-02-23,130.1621,130.4006,128.9793,129.0841,129.0841,41905325
2021-02-24,130.9172,131.4827,130.5184,130.5636,130.5636,22474563
2021-02-25,133.1816,137.2493,131.9342,132.9049,132.9049,31680102
2021-02-26,136.5929,138.0997,134.6014,135.8933,135.8933,31376388
2021-03-01,136.4908,137.7478,134.8475,136.7496,136.7496,32591471
2021-03-02,135.0531,136.1117,134.6837,135.0259,135.0259,36558290
2021-03-03,136.8251,137.2297,135.7440,136.5280,136.5280,12864691
2021-03-04,140.3515,141.1566,140.1130,140.2302,140.2302,20648259
2021-03-05,139.1061,139.8982,138.3846,139.7443,139.7443,23915903
2021-03-08,144.8385,147.7929,143.6307,145.2392,145.2392,21409325
2021-03-09,147.6896,149.2816,147.5509,147.6712,147.6712,26025830
2021-03-10,146.7780,148.8719,145.7808,146.9043,146.9043,39191199
2021-03-11,145.9878,148.1024,143.5584,145.6711,145.6711,28787515
2021-03-12,146.4163,148.0711,145.6720,147.4181,147.4181,42010786
2021-03-15,148.4578,148.6666,146.3505,147.6950,147.6950,33287740
2021-03-16,150.8593,151.2296,148.6736,150.1450,150.1450,54898991
2021-03-17,151.9628,152.6632,150.0904,150.6642,150.6642,33846507
2021-03-18,142.6387,143.7948,141.5741,143.6554,143.6554,33161120
2021-03-19,142.5928,143.3443,140.5409,141.3394,141.3394,40159316
2021-03-22,141.6101,144.1062,140.2126,140.8143,140.8143,10707223
2021-03-23,144.3507,145.1057,142.2059,144.6910,144.6910,21378868
2021-03-24,149.7885,152.4195,147.6221,150.1647,150.1647,40587399
2021-03-25,154.7067,157.4251,153.0136,155.4151,155.4151,32613799
2021-03-26,153.5315,154.9286,149.7321,152.4267,152.4267,50317150
2021-03-29,154.7899,155.7005,154.3462,154.4912,154.4912,16068760
2021-03-30,153.2266,154.7732,151.4279,151.4896,151.4896,16929146
2021-03-31,155.5698,156.7835,154.4715,154.9485,154.9485,17864723
2021-04-01,153.8606,155.9330,151.1454,154.9212,154.9212,31400250
2021-04-02,151.6997,152.1975,149.4376,151.1040,151.1040,19620706
2021-04-05,153.2950,155.9335,153.1323,153.2780,153.2780,23957702
2021-04-06,158.4038,159.2806,155.8176,157.4975,157.4975,55551768
2021-04-07,155.5190,156.1446,155.1435,156.0436,156.0436,28654273
2021-04-08,160.1256,161.7009,159.6521,159.9115,159.9115,22087273
2021-04-09,158.7439,158.8720,157.0509,158.7086,158.7086,37041064
2021-04-12,157.6398,160.0326,156.3746,157.2150,157.2150,22782480
2021-04-13,155.9238,158.1081,152.6542,156.0417,156.0417,59332762
2021-04-14,160.5778,161.6119,157.9328,160.6863,160.6863,30604519
2021-04-15,156.4790,158.5748,154.6243,156.0186,156.0186,15914277
2021-04-16,159.1920,161.1891,157.5623,159.2534,159.2534,22287925
2021-04-19,165.1078,165.6538,163.9215,164.6330,164.6330,32147997
2021-04-20,165.6226,169.4201,163.7085,166.3327,166.3327,41782006
2021-04-21,166.1016,167.9013,163.3626,167.0095,167.0095,9394886
2021-04-22,170.4221,170.9247,168.0055,169.6323,169.6323,24928078
2021-04-23,169.5905,171.5903,168.7537,170.2829,170.2829,19460656
2021-04-26,172.4492,173.9853,170.3515,172.8528,172.8528,74477691
2021-04-27,174.8102,175.8449,174.1050,174.1664,174.1664,25500248
2021-04-28,170.4890,171.7521,169.1188,169.6882,169.6882,15635523
2021-04-29,172.5157,173.1325,171.7730,171.9672,171.9672,38388958
2021-04-30,171.1640,172.4398,168.7612,170.9718,170.9718,33166705
2021-05-03,173.1361,173.7045,170.9542,173.5344,173.5344,32385186
2021-05-04,172.0118,173.2681,167.6802,172.6735,172.6735,38120189
2021-05-05,169.4466,170.1093,169.3617,169.3759,169.3759,46236003
2021-05-06,172.4548,172.9818,169.8677,172.3775,172.3775,17086605
2021-05-07,170.6731,171.2118,169.2300,170.6362,170.6362,61892872
2021-05-10,175.6606,177.0080,172.1485,173.9983,173.9983,49854793
2021-05-11,171.9109,172.7132,170.6823,171.1171,171.1171,27214394
2021-05-12,176.0779,177.5663,175.2681,176.4814,176.4814,51693349
2021-05-13,180.3403,181.7506,176.8533,180.2525,180.2525,15819051
2021-05-14,182.2892,182.6535,181.0659,181.6069,181.6069,26200298
2021-05-17,182.9977,183.7988,181.1851,182.0164,182.0164,27510497
2021-05-18,184.6892,190.0262,182.2012,186.5529,186.5529,24822558
2021-05-19,188.9527,189.8087,188.6069,188.8509,188.8509,23804088
2021-05-20,187.2707,189.2434,185.0086,187.2526,187.2526,20774280
2021-05-21,184.5223,184.8008,181.7234,184.4243,184.4243,53854771
2021-05-24,182.1614,184.4542,181.7479,182.2368,182.2368,29619121
2021-05-25,180.2119,180.7477,176.3008,179.8022,179.8022,23772657
2021-05-26,177.7983,180.5899,177.0602,177.3308,177.3308,30254872
2021-05-27,177.6975,178.0872,174.5994,176.6903,176.6903,27188626
2021-05-28,177.0194,178.0730,175.2905,176.1056,176.1056,29118471
2021-05-31,179.9070,180.9714,178.3060,178.9724,178.9724,24632559
2021-06-01,185.3721,186.7879,184.6443,185.4149,185.4149,28020049
2021-06-02,185.6492,189.9600,184.4107,186.7796,186.7796,32065886
2021-06-03,184.1850,186.9093,183.3810,184.5026,184.5026,16347079
2021-06-04,184.2165,186.1963,184.1810,184.9536,184.9536,40434758
2021-06-07,186.5237,186.6310,183.5771,185.7968,185.7968,26371937
2021-06-08,183.7285,185.0936,179.7704,183.1579,183.1579,29772160
2021-06-09,184.3754,187.6399,183.5944,184.7998,184.7998,25867711
2021-06-10,188.9699,190.0605,186.3091,188.1167,188.1167,20945402
2021-06-11,189.8209,190.4489,189.7639,189.9688,189.9688,73053064
2021-06-14,191.9803,193.9588,187.5598,192.2530,192.2530,37210437
2021-06-15,191.4507,193.3081,189.7040,191.7837,191.7837,50568726
2021-06-16,194.0795,196.6659,192.5292,193.5142,193.5142,31582609
2021-06-17,191.1541,192.3578,188.8069,190.2251,190.2251,26742129
2021-06-18,191.2491,193.1124,187.8993,192.6839,192.6839,41540736
2021-06-21,190.2573,191.0039,190.0908,190.8996,190.8996,34161292
2021-06-22,191.9827,192.5452,190.7644,191.0030,191.0030,31072446
2021-06-23,187.7476,190.1484,184.0833,188.7425,188.7425,49522596
2021-06-24,190.4622,192.3033,187.7306,190.0801,190.0801,19737063
2021-06-25,195.7588,196.7635,195.1234,195.8917,195.8917,37287920
