Date,Open,High,Low,Close,Adj Close,Volume
2020-02-17,314.6439,317.3568,311.6691,313.9229,313.9229,109287200
2020-02-18,312.2366,312.6454,306.2076,311.0146,311.0146,81139364
2020-02-19,304.4002,304.7458,303.5691,304.6252,304.6252,44135245
2020-02-20,303.5963,304.9850,300.9349,304.4711,304.4711,106235763
2020-02-21,306.5618,309.4151,303.8166,305.2391,305.2391,74584503
2020-02-24,303.4091,304.8119,301.1014,302.7516,302.7516,79702634
2020-02-25,310.3137,313.3174,308.9475,310.6352,310.6352,50017656
2020-02-26,310.1633,316.0131,308.3627,311.2862,311.2862,122683514
2020-02-27,311.0312,314.6617,309.5248,311.3076,311.3076,61539562
2020-02-28,311.0464,313.5554,308.8221,312.3675,312.3675,33182402
2020-03-02,311.3398,313.6652,308.8904,310.0507,310.0507,50281497
2020-03-03,314.3810,315.4306,314.1537,314.3797,314.3797,50079705
2020-03-04,314.8140,314.9370,312.2661,313.9200,313.9200,22578277
2020-03-05,317.0849,322.3139,315.9831,317.6186,317.6186,80909737
2020-03-06,320.1404,323.0035,318.7351,321.0970,321.0970,133976963
2020-03-09,325.0107,326.6120,323.9988,324.4636,324.4636,90196559
2020-03-10,317.3879,320.0141,314.6495,317.9847,317.9847,133435465
2020-03-11,315.0405,317.5003,313.6574,314.6944,314.6944,96266255
2020-03-12,317.7089,320.4184,315.8027,316.2522,316.2522,48987295
2020-03-13,319.4755,321.8569,317.8734,320.8991,320.8991,95530895
2020-03-16,324.1952,327.9273,323.5881,324.1996,324.1996,85768416
2020-03-17,331.5567,332.1152,326.7479,329.9713,329.9713,96422774
2020-03-18,326.8849,327.4856,321.9028,325.0056,325.0056,123196835
2020-03-19,325.6549,329.9047,324.5825,327.8901,327.8901,85824005
2020-03-20,331.5811,333.1445,327.8496,331.0273,331.0273,46628734
2020-03-23,341.9200,344.6792,340.1398,340.1523,340.1523,141170761
2020-03-24,340.3147,341.4350,337.6117,340.5029,340.5029,62737134
2020-03-25,343.6782,344.1636,341.0256,343.0478,343.0478,46777728
2020-03-26,342.0658,347.4644,340.3742,343.4442,343.4442,90207498
2020-03-27,342.4846,345.8291,340.1700,343.4504,343.4504,45918469
2020-03-30,337.1444,340.3662,336.2875,336.3271,336.3271,62477412
2020-03-31,339.0168,341.5504,338.2470,341.1018,341.1018,58766648
2020-04-01,345.0156,347.5246,343.8330,344.8331,344.8331,93475004
2020-04-02,343.4148,347.5715,342.9550,344.1288,344.1288,36292884
2020-04-03,345.6265,347.7978,343.4321,345.7225,345.7225,66246015
2020-04-06,349.1659,351.0470,347.5518,349.2641,349.2641,96669099
2020-04-07,346.8665,346.9178,341.0744,345.7847,345.7847,96882081
2020-04-08,349.1181,350.9960,348.8883,350.0288,350.0288,50090742
2020-04-09,348.7028,349.0164,348.2234,348.8316,348.8316,125069338
2020-04-10,355.6880,356.0380,354.3977,354.8661,354.8661,88663992
2020-04-13,351.4764,353.0026,349.1741,351.3970,351.3970,37608499
2020-04-14,346.3388,350.6283,345.7750,348.5649,348.5649,40821051
2020-04-15,346.1846,347.5857,344.6372,345.2978,345.2978,69017034
2020-04-16,340.6946,342.7819,339.4010,342.6759,342.6759,260743806
2020-04-17,344.5182,347.3734,344.1524,345.0530,345.0530,88531950
2020-04-20,343.0959,344.5610,340.4188,341.2903,341.2903,125834763
2020-04-21,340.4484,341.8070,338.8672,340.4486,340.4486,51727390
2020-04-22,342.1291,344.9735,340.6199,343.2329,343.2329,130114882
2020-04-23,348.4403,348.5744,343.4022,345.3792,345.3792,54284238
2020-04-24,347.0146,349.5924,345.6782,348.8401,348.8401,161099912
2020-04-27,342.2383,345.2963,340.5737,340.9606,340.9606,96372872
2020-04-28,333.9972,334.5862,328.1357,334.0975,334.0975,94460090
2020-04-29,331.5914,336.7170,329.9010,333.5125,333.5125,64738360
2020-04-30,332.9744,336.3538,332.2801,334.0632,334.0632,66150167
2020-05-01,337.0763,338.3891,336.7225,337.3398,337.3398,112915801
2020-05-04,338.7078,341.5815,334.3313,337.6866,337.6866,115679644
2020-05-05,341.9998,343.2094,341.1687,343.1350,343.1350,95426871
2020-05-06,344.3246,348.1921,342.3178,345.1104,345.1104,75694011
2020-05-07,353.4708,354.7036,349.2687,351.1375,351.1375,87360507
2020-05-08,348.6485,352.6520,347.4546,349.7850,349.7850,67715247
2020-05-11,352.3429,353.3556,344.4859,350.8181,350.8181,72577536
2020-05-12,350.5175,354.1102,349.1222,350.0241,350.0241,112182810
2020-05-13,356.3308,357.3886,355.1082,357.2066,357.2066,67229682
2020-05-14,358.3885,358.9484,351.9660,356.1680,356.1680,65278093
2020-05-15,360.4680,360.9733,357.2948,359.4932,359.4932,59983058
2020-05-18,359.4696,360.5018,353.9491,360.2859,360.2859,63993257
2020-05-19,365.3376,368.4497,363.1416,365.9758,365.9758,82288798
2020-05-20,367.3487,369.7983,364.9069,369.1046,369.1046,91451591
2020-05-21,373.4567,374.0639,373.1999,374.0302,374.0302,33362814
2020-05-22,370.0747,375.8177,368.0035,372.5454,372.5454,58365969
2020-05-25,376.4224,378.0181,370.0130,373.3129,373.3129,92483354
2020-05-26,367.8547,370.6403,366.8664,369.2438,369.2438,31680976
2020-05-27,369.9871,371.5497,368.9318,370.3924,370.3924,265425907
2020-05-28,369.2488,372.2017,363.3240,370.4245,370.4245,53788471
2020-05-29,377.1334,381.6424,376.9399,378.3135,378.3135,195200268
2020-06-01,384.9651,393.5209,382.0208,385.8152,385.8152,70568111
2020-06-02,382.4592,385.0906,382.1193,383.4176,383.4176,95872703
2020-06-03,386.0422,387.5424,384.3681,387.0240,387.0240,146002372
2020-06-04,388.3145,390.0520,386.6749,389.9766,389.9766,135590457
2020-06-05,384.1982,386.9830,380.1494,383.4681,383.4681,108906692
2020-06-08,382.8694,383.7469,380.4557,382.2129,382.2129,78427604
2020-06-09,384.5421,391.0334,383.1220,384.4655,384.4655,146793026
2020-06-10,394.7230,395.0615,393.6827,394.5827,394.5827,102950778
2020-06-11,391.6132,394.6905,388.3284,392.9218,392.9218,54602556
2020-06-12,391.7245,393.6507,389.9888,391.1078,391.1078,64751417
2020-06-15,394.9686,396.1217,394.3996,394.4517,394.4517,46355365
2020-06-16,390.7639,394.0102,389.3188,389.9192,389.9192,69248922
2020-06-17,387.1561,391.5716,386.3603,387.1210,387.1210,71076754
2020-06-18,384.0110,386.9807,381.7590,383.3431,383.3431,127537224
2020-06-19,379.1445,380.9493,377.7906,380.8328,380.8328,106743765
2020-06-22,380.2121,381.2407,376.9236,380.2941,380.2941,119596329
2020-06-23,378.8969,381.5399,375.5527,378.3869,378.3869,77113994
2020-06-24,384.9113,386.3806,380.4675,384.3943,384.3943,44583557
2020-06-25,387.7610,391.2727,385.4338,387.8067,387.8067,88698333
2020-06-26,406.1477,407.1056,404.0122,404.4280,404.4280,87789757
2020-06-29,403.2665,407.8072,402.5124,405.2499,405.2499,26579597
2020-06-30,407.0518,410.9267,406.9298,408.2026,408.2026,145037071
2020-07-01,397.6172,401.9748,395.8447,399.0776,399.0776,52382558
2020-07-02,396.2285,398.7129,393.2143,397.2553,397.2553,42404688
2020-07-03,397.6637,397.8861,395.3902,397.6444,397.6444,83928519
2020-07-06,400.4857,406.9968,399.4746,402.0062,402.0062,80462447
2020-07-07,398.7010,405.5252,398.4935,399.2140,399.2140,65936300
2020-07-08,402.5750,404.4826,396.9217,403.9085,403.9085,104843028
2020-07-09,406.6063,407.0345,402.7942,406.3153,406.3153,55844892
2020-07-10,417.3863,419.0823,415.4915,416.6852,416.6852,94170879
2020-07-13,427.1904,428.3854,424.2824,425.5829,425.5829,163285891
2020-07-14,424.3622,429.1560,421.8724,425.6226,425.6226,69157916
2020-07-15,427.6781,431.0273,425.9099,426.3536,426.3536,111566814
2020-07-16,430.5670,435.2623,424.8264,429.2378,429.2378,59460192
2020-07-17,423.8177,427.9271,419.8028,427.7127,427.7127,64579684
2020-07-20,426.5756,429.2498,425.7476,427.8185,427.8185,49586386
2020-07-21,436.3954,440.2254,434.9362,439.2624,439.2624,145137930
2020-07-22,436.5538,446.9169,433.5797,439.6709,439.6709,65440156
2020-07-23,440.4727,442.4912,436.3343,440.4274,440.4274,38931666
2020-07-24,435.0579,435.8991,433.1582,435.5928,435.5928,74644969
2020-07-27,436.7532,442.8400,434.8467,439.1783,439.1783,149753370
2020-07-28,437.7689,445.6430,436.9929,439.6574,439.6574,48534988
2020-07-29,453.8040,454.5027,448.7309,450.2179,450.2179,76314391
2020-07-30,459.9011,460.1042,455.6446,459.9059,459.9059,102770633
2020-07-31,464.7303,469.0988,461.8724,467.3324,467.3324,112026819
2020-08-03,462.3381,466.0151,461.0965,461.3927,461.3927,200502118
2020-08-04,466.1149,470.2762,463.4944,469.1126,469.1126,65671410
2020-08-05,468.5453,468.8667,465.7352,467.4926,467.4926,75098911
2020-08-06,476.4424,479.5408,474.7734,477.9281,477.9281,107202904
2020-08-07,472.4726,477.1596,470.3762,470.3967,470.3967,70754488
2020-08-10,474.4552,482.0312,470.2834,472.6332,472.6332,55752435
2020-08-11,478.8086,481.3347,471.7753,476.2966,476.2966,32858318
2020-08-12,477.6677,481.1499,476.8726,479.9256,479.9256,83086021
2020-08-13,487.0870,493.1759,482.1804,490.3876,490.3876,41533914
2020-08-14,497.1805,502.4457,492.8657,496.8722,496.8722,82210804
2020-08-17,496.3480,498.6834,490.6424,494.6790,494.6790,50494407
2020-08-18,506.6591,506.8405,500.2849,504.4874,504.4874,82977000
2020-08-19,508.7938,515.0974,503.4520,504.1273,504.1273,57348617
2020-08-20,497.7114,498.5766,495.4537,497.0328,497.0328,91034915
2020-08-21,501.2827,502.3543,496.8848,499.3425,499.3425,58780326
2020-08-24,506.2521,510.5878,503.7922,508.1046,508.1046,78607981
2020-08-25,502.7974,509.7222,497.2355,505.8540,505.8540,80858043
2020-08-26,505.0326,509.6269,504.5883,506.6193,506.6193,81537367
2020-08-27,515.9685,521.5950,511.6838,514.1558,514.1558,38801228
2020-08-28,510.8398,513.2421,506.7846,509.0870,509.0870,86044155
2020-08-31,504.5616,508.2731,504.3991,507.2201,507.2201,180574005
2020-09-01,514.4655,517.1303,504.8083,512.6546,512.6546,96616542
2020-09-02,514.0755,519.0660,506.9924,510.0066,510.0066,72851724
2020-09-03,504.7703,505.7207,503.4776,503.8667,503.8667,170638855
2020-09-04,503.9686,506.7961,496.6469,501.6370,501.6370,171419236
2020-09-07,512.8938,517.2882,511.7496,513.2264,513.2264,78310305
2020-09-08,503.6820,506.8437,497.4958,502.4248,502.4248,117694475
2020-09-09,503.8497,504.6812,502.2200,503.7877,503.7877,276262333
2020-09-10,499.7290,503.0998,498.3285,499.6349,499.6349,62215833
2020-09-11,490.6623,493.0391,487.1184,488.6807,488.6807,43750729
2020-09-14,493.1040,494.2382,488.0118,492.6259,492.6259,78206564
2020-09-15,489.5656,489.7766,488.3063,489.4323,489.4323,113844788
2020-09-16,487.1747,488.5615,482.9640,486.2995,486.2995,54402100
2020-09-17,488.9330,489.4437,483.6712,487.4043,487.4043,107783410
2020-09-18,489.4648,490.3222,484.8271,488.0031,488.0031,167927511
2020-09-21,493.6205,498.8312,487.9785,489.8058,489.8058,71915282
2020-09-22,490.8260,492.0552,486.5160,490.2049,490.2049,118620678
2020-09-23,494.4864,498.0427,492.2179,496.1949,496.1949,92165032
2020-09-24,495.8618,497.7118,492.2798,493.5110,493.5110,104464675
2020-09-25,498.7341,499.6978,492.8439,497.2918,497.2918,48764070
2020-09-28,497.2333,499.9134,489.7701,495.8966,495.8966,99046054
2020-09-29,503.6313,512.9561,502.7269,505.4230,505.4230,111385006
2020-09-30,506.3600,508.7326,501.2304,507.3629,507.3629,47415929
2020-10-01,510.9457,514.3182,509.4564,510.8654,510.8654,55520631
2020-10-02,514.9533,518.6354,511.0744,513.4771,513.4771,64825797
2020-10-05,510.6888,511.8139,507.8841,508.8459,508.8459,52821818
2020-10-06,518.4317,521.0709,510.1500,515.8260,515.8260,53846839
2020-10-07,517.5881,520.4180,514.5580,518.4666,518.4666,46974221
2020-10-08,528.3533,533.1421,528.1135,529.0377,529.0377,54377919
2020-10-09,532.4472,535.1123,523.8808,530.0201,530.0201,66051861
2020-10-12,529.4041,534.4024,525.2905,526.4642,526.4642,144233756
2020-10-13,527.0030,530.7380,526.3523,527.9254,527.9254,72672609
2020-10-14,530.6963,535.8523,527.1372,530.9757,530.9757,121102802
2020-10-15,531.9671,532.1525,526.2174,530.5735,530.5735,77447228
2020-10-16,523.8591,528.3451,522.6728,524.9916,524.9916,86195684
2020-10-19,519.3015,520.9411,517.6609,520.9315,520.9315,82345441
2020-10-20,505.7013,511.7988,498.0719,503.4971,503.4971,99451313
2020-10-21,513.7986,515.6052,509.8464,514.9445,514.9445,83992774
2020-10-22,509.9522,511.1822,506.2831,508.9390,508.9390,86060982
2020-10-23,516.4508,520.5737,514.0456,514.9735,514.9735,64522172
2020-10-26,513.5182,514.5938,511.6824,513.6502,513.6502,31298821
2020-10-27,511.7770,515.3023,509.5824,511.5753,511.5753,135142949
2020-10-28,525.0546,526.8399,523.3191,524.8748,524.8748,57388956
2020-10-29,518.7658,521.4032,518.6721,519.1022,519.1022,38651013
2020-10-30,514.7129,516.2755,512.7803,514.4024,514.4024,65283462
2020-11-02,515.7448,522.9901,510.8110,516.0160,516.0160,72463334
2020-11-03,512.5677,516.7053,510.8912,513.9431,513.9431,109416694
2020-11-04,513.8413,518.8784,511.3625,512.7773,512.7773,135632684
2020-11-05,520.9313,523.1644,518.4098,520.4492,520.4492,102845605
2020-11-06,523.1704,525.2777,520.9022,525.0251,525.0251,107973254
2020-11-09,522.6187,524.4000,515.5284,520.3062,520.3062,133084118
2020-11-10,517.6273,518.7215,516.1050,518.5953,518.5953,119642702
2020-11-11,528.3817,530.3260,527.7049,527.8220,527.8220,120618203
2020-11-12,518.7512,520.9623,517.2919,520.8209,520.8209,54697631
2020-11-13,513.1108,515.5856,512.6770,514.8243,514.8243,81867772
2020-11-16,511.3546,515.9620,509.4637,511.6908,511.6908,117585075
2020-11-17,514.7157,519.3566,514.1880,517.7136,517.7136,134643413
2020-11-18,532.6595,535.7635,531.4260,531.8908,531.8908,72048106
2020-11-19,531.4429,535.3666,531.3350,533.6822,533.6822,110363488
2020-11-20,527.4424,542.6068,524.2844,529.4722,529.4722,89752846
2020-11-23,524.0998,532.0374,523.8658,525.8567,525.8567,84929257
2020-11-24,528.0616,531.2430,526.8204,529.4864,529.4864,46199458
2020-11-25,531.8678,532.5312,528.6440,531.0133,531.0133,113101796
2020-11-26,534.4280,539.3082,531.8950,534.8673,534.8673,139849892
2020-11-27,538.3536,545.0435,528.6831,536.9566,536.9566,74078288
2020-11-30,536.4772,537.9620,523.4763,533.3793,533.3793,43417625
2020-12-01,529.0880,531.6047,527.0537,529.7842,529.7842,66794041
2020-12-02,519.5504,524.8451,514.7318,519.3593,519.3593,82828703
2020-12-03,515.8141,520.5626,512.5459,514.0182,514.0182,91015215
2020-12-04,514.4699,516.1577,511.3758,515.8801,515.8801,68890916
2020-12-07,508.7950,515.2453,508.7022,509.2693,509.2693,74575324
2020-12-08,499.4996,503.2384,498.7267,501.9364,501.9364,89526733
2020-12-09,501.2297,503.6142,500.2230,501.4863,501.4863,73314690
2020-12-10,514.1799,519.3092,510.4911,515.3862,515.3862,66413062
2020-12-11,514.8621,516.3927,512.1869,512.6653,512.6653,87865621
2020-12-14,515.5212,520.3947,512.9530,513.0727,513.0727,80425469
2020-12-15,513.7354,514.7419,512.0130,514.0419,514.0419,69663070
2020-12-16,510.4513,511.5914,507.7032,509.1872,509.1872,62258661
2020-12-17,503.4777,505.2198,497.8673,500.8197,500.8197,64719829
2020-12-18,513.4074,518.4813,513.1072,513.1539,513.1539,78583420
2020-12-21,515.8142,516.6038,510.4414,515.6783,515.6783,148103566
2020-12-22,520.5327,530.1569,516.7245,518.3831,518.3831,88403467
2020-12-23,537.8283,538.0334,535.3691,537.0553,537.0553,58097367
2020-12-24,546.9257,551.7918,544.8064,544.8458,544.8458,64601581
2020-12-25,550.1916,550.7172,550.0986,550.2377,550.2377,62106218
2020-12-28,547.8588,553.4791,545.6290,548.3109,548.3109,111882245
2020-12-29,540.9680,545.8095,540.0905,544.3519,544.3519,80658924
2020-12-30,546.2911,556.2812,545.4867,549.8782,549.8782,97884312
2020-12-31,557.6861,562.5360,555.2140,556.9027,556.9027,46519956
2021-01-01,544.7531,552.7816,543.0438,546.0701,546.0701,60199923
2021-01-04,539.3746,539.6601,536.3033,539.6184,539.6184,178897896
2021-01-05,546.8156,548.0373,541.4254,544.7372,544.7372,108663580
2021-01-06,543.1652,555.2264,541.6456,544.4286,544.4286,97200039
2021-01-07,539.0972,542.7450,533.9002,537.5769,537.5769,125934619
2021-01-08,523.9138,528.4511,523.2652,528.3669,528.3669,106303044
2021-01-11,521.9449,522.2555,520.3078,521.3380,521.3380,50449720
2021-01-12,516.5595,522.7885,513.7893,518.0615,518.0615,123107776
2021-01-13,519.1464,522.1113,517.5928,520.2103,520.2103,124859104
2021-01-14,527.1201,530.5972,523.2160,524.0204,524.0204,48315609
2021-01-15,515.0374,516.4865,513.2405,515.3095,515.3095,43299328
2021-01-18,510.4426,514.1161,508.5309,510.9360,510.9360,47338785
2021-01-19,502.8944,509.1750,502.7932,503.9210,503.9210,65406475
2021-01-20,501.4296,508.3728,494.1996,504.0028,504.0028,40049167
2021-01-21,504.6558,506.8866,500.4756,504.8454,504.8454,131762660
2021-01-22,511.9822,512.0964,507.5634,508.4001,508.4001,89474000
2021-01-25,511.7015,513.8482,507.9549,509.1845,509.1845,74278322
2021-01-26,505.5691,510.0187,505.1072,505.1181,505.1181,65049236
2021-01-27,515.1570,517.9150,512.9084,513.3364,513.3364,60230394
2021-01-28,511.7722,513.5001,509.7939,511.8012,511.8012,54332084
2021-01-29,512.1617,518.6857,507.0542,509.8053,509.8053,53834852
2021-02-01,511.6789,515.8453,510.1904,513.1551,513.1551,46057772
2021-02-02,513.8066,515.2957,510.9282,513.9003,513.9003,112235301
2021-02-03,506.0498,509.9345,496.8909,506.6760,506.6760,92476193
2021-02-04,505.7784,507.7613,504.0586,507.1499,507.1499,59575337
2021-02-05,507.9110,509.3404,503.6719,507.9826,507.9826,66449793
2021-02-08,509.3873,512.7043,503.4280,511.6573,511.6573,82330154
2021-02-09,515.0537,515.2267,508.9294,511.5336,511.5336,120617577
2021-02-10,513.6953,516.9001,509.7058,513.5235,513.5235,40011823
2021-02-11,521.4634,525.2872,515.7023,521.4925,521.4925,77889266
2021-02-12,518.7831,520.5512,517.5442,520.0652,520.0652,80565039
2021-02-15,524.1471,530.9069,519.7107,524.2009,524.2009,117808429
2021-02-16,518.4246,522.1897,516.9578,518.9426,518.9426,77882568
2021-02-17,521.1059,521.7010,519.3061,520.5702,520.5702,54208080
2021-02-18,514.7611,515.3350,513.2996,513.5093,513.5093,113199419
2021-02-19,512.4700,515.3357,509.4322,515.0539,515.0539,78284793
2021-02-22,517.9415,523.8042,515.2838,517.0455,517.0455,71097289
2021-02-23,529.4308,533.1459,525.2386,527.7040,527.7040,104398803
2021-02-24,531.0661,534.2241,529.5228,531.5744,531.5744,93907272
2021-02-25,530.4281,533.8952,529.4497,533.5540,533.5540,96090063
2021-02-26,528.6529,530.1261,524.8577,527.5139,527.5139,116750387
2021-03-01,528.1290,530.2867,528.0761,529.3832,529.3832,55701399
2021-03-02,526.9232,529.6577,520.6355,526.9396,526.9396,94878164
2021-03-03,529.1646,534.1213,519.9869,528.9498,528.9498,132914964
2021-03-04,534.7265,540.2189,531.7726,536.5152,536.5152,52721551
2021-03-05,536.1567,537.4759,532.6632,532.8439,532.8439,114011343
2021-03-08,542.4284,548.2245,538.1033,539.6792,539.6792,58365191
2021-03-09,547.4406,549.8379,542.6635,546.8923,546.8923,95259099
2021-03-10,537.4149,538.4360,533.5250,534.7042,534.7042,102315855
2021-03-11,540.0740,540.7996,538.0526,538.7034,538.7034,64196802
2021-03-12,534.4813,538.6071,533.2563,535.0057,535.0057,76523340
2021-03-15,535.7981,538.1638,527.6426,534.8269,534.8269,45823694
2021-03-16,537.2984,543.4583,529.9002,536.2531,536.2531,76369490
2021-03-17,536.8298,544.8575,534.2904,535.0630,535.0630,53808264
2021-03-18,526.6914,529.5312,524.5500,526.0221,526.0221,184303216
2021-03-19,520.7164,525.6715,520.4850,521.3227,521.3227,94567360
2021-03-22,510.4858,510.7455,508.1918,509.6999,509.6999,61527742
2021-03-23,515.4829,530.2094,511.4354,519.0880,519.0880,92753703
2021-03-24,535.8514,539.1140,531.6104,535.3512,535.3512,41579685
2021-03-25,548.5273,550.5237,540.9072,546.3009,546.3009,86840569
2021-03-26,535.2050,544.9994,530.8884,536.5597,536.5597,65479236
2021-03-29,549.9883,553.1942,541.9632,544.8853,544.8853,67600246
2021-03-30,541.7978,543.2387,539.7931,540.6689,540.6689,129249343
2021-03-31,557.6567,558.2591,555.7249,557.6385,557.6385,66497460
2021-04-01,550.8766,553.6259,545.0268,549.9529,549.9529,86055956
2021-04-02,549.4123,555.2603,543.3135,551.0197,551.0197,116407034
2021-04-05,561.5380,562.9061,557.1541,559.7530,559.7530,97815233
2021-04-06,565.5295,571.9950,562.5228,564.6792,564.6792,140245085
2021-04-07,556.7010,565.5625,551.4135,554.4247,554.4247,33771373
2021-04-08,555.4124,558.7164,554.1682,556.7223,556.7223,64619177
2021-04-09,561.6137,566.0424,550.6712,559.4719,559.4719,58775084
2021-04-12,553.6240,554.5674,549.6309,549.8392,549.8392,38894806
2021-04-13,543.6441,544.1735,534.4236,542.3675,542.3675,54917632
2021-04-14,555.7091,556.5187,542.6344,553.3024,553.3024,120628620
2021-04-15,556.8606,560.0097,549.2957,554.3464,554.3464,42177328
2021-04-16,553.4765,553.4805,551.5808,552.9905,552.9905,79362619
2021-04-19,565.7305,565.7611,562.7317,563.8364,563.8364,28036553
2021-04-20,562.3086,567.2790,558.9892,563.7918,563.7918,115515358
2021-04-21,569.7654,574.0063,567.0387,567.9242,567.9242,64201262
2021-04-22,578.2612,579.2209,573.2664,576.5671,576.5671,92935756
2021-04-23,573.8364,577.1571,572.3724,572.9265,572.9265,48512957
2021-04-26,577.3449,582.3668,574.3274,577.8640,577.8640,72402683
2021-04-27,579.8030,580.6411,576.9259,578.6973,578.6973,68901497
2021-04-28,577.4536,579.6896,571.0246,576.6629,576.6629,71442461
2021-04-29,578.5008,581.8406,578.4026,578.6541,578.6541,90855716
2021-04-30,573.6889,577.4300,570.6532,575.3214,575.3214,59255343
2021-05-03,574.9314,580.8440,574.6536,576.3253,576.3253,87255412
2021-05-04,576.5851,583.1639,571.4443,575.1568,575.1568,69247508
2021-05-05,572.7374,576.0052,568.6325,575.6109,575.6109,104971765
2021-05-06,589.3381,592.3081,582.3676,585.5337,585.5337,77068264
2021-05-07,590.1932,593.3335,583.7489,589.9572,589.9572,102965381
2021-05-10,590.8392,594.3724,586.6663,591.5791,591.5791,135226752
2021-05-11,586.1832,592.3556,584.4525,589.8134,589.8134,54779368
2021-05-12,583.6250,592.6217,582.3328,584.5086,584.5086,68142209
2021-05-13,587.0149,590.6409,575.8967,584.4371,584.4371,79097531
2021-05-14,587.6900,592.0422,586.3018,590.5618,590.5618,80895204
2021-05-17,592.4884,593.5463,586.4234,587.1685,587.1685,65899176
2021-05-18,582.6822,595.1963,574.6043,579.9579,579.9579,47155739
2021-05-19,577.3929,586.2361,576.1375,577.6069,577.6069,74107980
2021-05-20,575.2282,576.6766,571.1704,573.9577,573.9577,36475320
2021-05-21,572.8938,578.1954,568.2543,572.2748,572.2748,75420276
2021-05-24,566.4413,571.9701,562.4775,565.8830,565.8830,186350443
2021-05-25,558.2079,559.6917,557.1503,559.0182,559.0182,129643244
2021-05-26,553.8171,557.0402,549.3067,552.2111,552.2111,73434617
2021-05-27,555.6247,557.8728,551.1132,555.7922,555.7922,54263204
2021-05-28,565.3306,566.7186,561.8930,564.3583,564.3583,78098566
2021-05-31,562.9083,563.3751,561.2632,562.5996,562.5996,58682155
2021-06-01,575.1254,575.7156,571.2277,572.8996,572.8996,92577674
2021-06-02,573.6378,574.3188,570.1486,571.5615,571.5615,60362973
2021-06-03,560.4303,561.4292,556.6378,559.0623,559.0623,107414934
2021-06-04,551.5965,559.1238,549.4236,551.3718,551.3718,51819943
2021-06-07,554.5471,556.5824,553.0943,553.1811,553.1811,130445185
2021-06-08,540.8933,541.3289,536.2302,539.7117,539.7117,41316840
2021-06-09,540.8231,545.8241,535.9795,538.7993,538.7993,71536811
2021-06-10,545.2064,548.0229,544.5483,547.8524,547.8524,85798236
2021-06-11,543.9076,547.1955,535.4305,542.1290,542.1290,58255556
2021-06-14,538.8793,545.5346,536.8402,536.8766,536.8766,43415482
2021-06-15,534.5275,536.9935,528.7451,532.7791,532.7791,172776209
2021-06-16,537.7517,543.8250,537.3025,539.4113,539.4113,120260217
2021-06-17,546.3339,546.3887,545.4341,545.9276,545.9276,130657794
2021-06-18,539.0285,539.5048,538.9289,539.2209,539.2209,164895798
2021-06-21,538.6110,541.0123,531.1681,534.1498,534.1498,61416509
2021-06-22,541.3260,545.4814,538.2926,541.3519,541.3519,40965899
2021-06-23,537.4458,542.8199,536.5458,536.9348,536.9348,99112858
2021-06-24,534.6058,540.1029,534.0840,536.1084,536.1084,96020069
2021-06-25,553.0791,557.8266,545.1357,550.8955,550.8955,76547761
